map01100 Metabolic pathways (2020)

  ko:K02410 fliG; flagellar motor switch protein FliG
  ko:K02416 fliM; flagellar motor switch protein FliM
  ko:K02417 fliN; flagellar motor switch protein FliN
  ko:K02556 motA; chemotaxis protein MotA
  ko:K02557 motB; chemotaxis protein MotB
  ko:K03406 mcp; methyl-accepting chemotaxis protein
  ko:K03407 cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
  ko:K03408 cheW; purine-binding chemotaxis protein CheW
  ko:K03409 cheX; chemotaxis protein CheX
  ko:K03410 cheC; chemotaxis protein CheC
  ko:K03411 cheD; chemotaxis protein CheD [EC:3.5.1.44]
  ko:K03412 cheB; two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]
  ko:K03413 cheY; two-component system, chemotaxis family, chemotaxis protein CheY
  ko:K03414 cheZ; chemotaxis protein CheZ
  ko:K03415 cheV; two-component system, chemotaxis family, chemotaxis protein CheV
  ko:K03776 aer; aerotaxis receptor
  ko:K05874 tsr; methyl-accepting chemotaxis protein I, serine sensor receptor
  ko:K05875 tar; methyl-accepting chemotaxis protein II, aspartate sensor receptor
  ko:K05876 trg; methyl-accepting chemotaxis protein III, ribose and galactose sensor receptor
  ko:K05877 tap; methyl-accepting chemotaxis protein IV, peptide sensor receptor
  ko:K10108 malE; maltose/maltodextrin transport system substrate-binding protein
  ko:K10439 rbsB; ribose transport system substrate-binding protein
  ko:K10540 mglB; methyl-galactoside transport system substrate-binding protein
  ko:K12368 dppA; dipeptide transport system substrate-binding protein
  ko:K13924 cheBR; two-component system, chemotaxis family, CheB/CheR fusion protein [EC:2.1.1.80 3.1.1.61]

map02040 Flagellar assembly (50)

  ko:K02386 flgA; flagellar basal body P-ring formation protein FlgA
  ko:K02387 flgB; flagellar basal-body rod protein FlgB
  ko:K02388 flgC; flagellar basal-body rod protein FlgC
  ko:K02389 flgD; flagellar basal-body rod modification protein FlgD
  ko:K02390 flgE; flagellar hook protein FlgE
  ko:K02391 flgF; flagellar basal-body rod protein FlgF
  ko:K02392 flgG; flagellar basal-body rod protein FlgG
  ko:K02393 flgH; flagellar L-ring protein FlgH
  ko:K02394 flgI; flagellar P-ring protein FlgI
  ko:K02395 flgJ; peptidoglycan hydrolase FlgJ
  ko:K02396 flgK; flagellar hook-associated protein 1
  ko:K02397 flgL; flagellar hook-associated protein 3 FlgL
  ko:K02398 flgM; negative regulator of flagellin synthesis FlgM
  ko:K02399 flgN; flagellar biosynthesis protein FlgN
  ko:K02400 flhA; flagellar biosynthesis protein FlhA
  ko:K02401 flhB; flagellar biosynthesis protein FlhB
  ko:K02402 flhC; flagellar transcriptional activator FlhC
  ko:K02403 flhD; flagellar transcriptional activator FlhD
  ko:K02405 fliA; RNA polymerase sigma factor FliA
  ko:K02406 fliC; flagellin
  ko:K02407 fliD; flagellar hook-associated protein 2
  ko:K02408 fliE; flagellar hook-basal body complex protein FliE
  ko:K02409 fliF; flagellar M-ring protein FliF
  ko:K02410 fliG; flagellar motor switch protein FliG
  ko:K02411 fliH; flagellar assembly protein FliH
  ko:K02412 fliI; flagellum-specific ATP synthase [EC:7.4.2.8]
  ko:K02413 fliJ; flagellar protein FliJ
  ko:K02414 fliK; flagellar hook-length control protein FliK
  ko:K02415 fliL; flagellar protein FliL
  ko:K02416 fliM; flagellar motor switch protein FliM
  ko:K02417 fliN; flagellar motor switch protein FliN
  ko:K02418 fliO; flagellar protein FliO/FliZ
  ko:K02419 fliP; flagellar biosynthesis protein FliP
  ko:K02420 fliQ; flagellar biosynthesis protein FliQ
  ko:K02421 fliR; flagellar biosynthesis protein FliR
  ko:K02422 fliS; flagellar secretion chaperone FliS
  ko:K02423 fliT; flagellar protein FliT
  ko:K02424 fliY; L-cystine transport system substrate-binding protein
  ko:K02425 fliZ; regulator of sigma S factor FliZ
  ko:K02556 motA; chemotaxis protein MotA
  ko:K02557 motB; chemotaxis protein MotB
  ko:K03086 rpoD; RNA polymerase primary sigma factor
  ko:K03092 rpoN; RNA polymerase sigma-54 factor
  ko:K03516 flhE; flagellar protein FlhE
  ko:K09860 flgP; outer membrane protein FlgP
  ko:K10564 motC; chemotaxis protein MotC
  ko:K10565 motD; chemotaxis protein MotD
  ko:K10941 flrA; sigma-54 dependent transcriptional regulator, flagellar regulatory protein
  ko:K10943 flrC; two-component system, response regulator FlrC
  ko:K13820 fliR-flhB; flagellar biosynthesis protein FliR/FlhB

map04640 Hematopoietic cell lineage (1)

  ko:K01389 MME; neprilysin [EC:3.4.24.11]

map04611 Platelet activation (1)

  ko:K06236 COL1A; collagen type I alpha

map04624 Toll and Imd signaling pathway (1)

  ko:K01446 PGRP; peptidoglycan recognition protein

map04621 NOD-like receptor signaling pathway (7)

  ko:K02406 fliC; flagellin
  ko:K03462 NAMPT; nicotinamide phosphoribosyltransferase [EC:2.4.2.12]
  ko:K03671 trxA; thioredoxin 1
  ko:K04079 HSP90A; molecular chaperone HtpG
  ko:K08598 yopJ; YopJ protease family
  ko:K08645 lef; anthrax lethal toxin endopeptidase [EC:3.4.24.83]
  ko:K11030 pagA; protective antigen

map04622 RIG-I-like receptor signaling pathway (1)

  ko:K00863 DAK; triose/dihydroxyacetone kinase / FAD-AMP lyase (cyclizing) [EC:2.7.1.28 2.7.1.29 4.6.1.15]

map04625 C-type lectin receptor signaling pathway (1)

  ko:K11987 PTGS2; prostaglandin-endoperoxide synthase 2 [EC:1.14.99.1]

map04612 Antigen processing and presentation (1)

  ko:K04079 HSP90A; molecular chaperone HtpG

map04659 Th17 cell differentiation (1)

  ko:K04079 HSP90A; molecular chaperone HtpG

map04657 IL-17 signaling pathway (2)

  ko:K04079 HSP90A; molecular chaperone HtpG
  ko:K11987 PTGS2; prostaglandin-endoperoxide synthase 2 [EC:1.14.99.1]

map04666 Fc gamma R-mediated phagocytosis (1)

  ko:K01115 PLD1_2; phospholipase D1/2 [EC:3.1.4.4]

map04911 Insulin secretion (1)

  ko:K01539 ATP1A; sodium/potassium-transporting ATPase subunit alpha [EC:7.2.2.13]

map04910 Insulin signaling pathway (8)

  ko:K00688 PYG; glycogen phosphorylase [EC:2.4.1.1]
  ko:K00693 GYS; glycogen synthase [EC:2.4.1.11]
  ko:K00844 HK; hexokinase [EC:2.7.1.1]
  ko:K01596 E4.1.1.32; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]
  ko:K02991 RP-S6e; small subunit ribosomal protein S6e
  ko:K03841 FBP; fructose-1,6-bisphosphatase I [EC:3.1.3.11]
  ko:K07190 PHKA_B; phosphorylase kinase alpha/beta subunit
  ko:K07192 FLOT; flotillin

map04922 Glucagon signaling pathway (12)

  ko:K00016 LDH; L-lactate dehydrogenase [EC:1.1.1.27]
  ko:K00161 PDHA; pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]
  ko:K00162 PDHB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]
  ko:K00688 PYG; glycogen phosphorylase [EC:2.4.1.1]
  ko:K00693 GYS; glycogen synthase [EC:2.4.1.11]
  ko:K00850 pfkA; 6-phosphofructokinase 1 [EC:2.7.1.11]
  ko:K00873 PK; pyruvate kinase [EC:2.7.1.40]
  ko:K01596 E4.1.1.32; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]
  ko:K01834 PGAM; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]
  ko:K03841 FBP; fructose-1,6-bisphosphatase I [EC:3.1.3.11]
  ko:K07190 PHKA_B; phosphorylase kinase alpha/beta subunit
  ko:K11434 PRMT1; type I protein arginine methyltransferase [EC:2.1.1.319]

map04923 Regulation of lipolysis in adipocytes (2)

  ko:K01054 MGLL; acylglycerol lipase [EC:3.1.1.23]
  ko:K11987 PTGS2; prostaglandin-endoperoxide synthase 2 [EC:1.14.99.1]

map04920 Adipocytokine signaling pathway (2)

  ko:K01596 E4.1.1.32; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]
  ko:K01897 ACSL; long-chain acyl-CoA synthetase [EC:6.2.1.3]

map03320 PPAR signaling pathway (9)

  ko:K00029 E1.1.1.40; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
  ko:K00232 E1.3.3.6; acyl-CoA oxidase [EC:1.3.3.6]
  ko:K00249 ACADM; acyl-CoA dehydrogenase [EC:1.3.8.7]
  ko:K00255 ACADL; long-chain-acyl-CoA dehydrogenase [EC:1.3.8.8]
  ko:K00507 SCD; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]
  ko:K00864 glpK; glycerol kinase [EC:2.7.1.30]
  ko:K01596 E4.1.1.32; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]
  ko:K01641 HMGCS; hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10]
  ko:K01897 ACSL; long-chain acyl-CoA synthetase [EC:6.2.1.3]

map04912 GnRH signaling pathway (1)

  ko:K01115 PLD1_2; phospholipase D1/2 [EC:3.1.4.4]

map04913 Ovarian steroidogenesis (3)

  ko:K00044 HSD17B1; 17beta-estradiol 17-dehydrogenase [EC:1.1.1.62]
  ko:K01068 ACOT1_2_4; acyl-coenzyme A thioesterase 1/2/4 [EC:3.1.2.2]
  ko:K11987 PTGS2; prostaglandin-endoperoxide synthase 2 [EC:1.14.99.1]

map04915 Estrogen signaling pathway (1)

  ko:K04079 HSP90A; molecular chaperone HtpG

map04914 Progesterone-mediated oocyte maturation (1)

  ko:K04079 HSP90A; molecular chaperone HtpG

map04917 Prolactin signaling pathway (1)

  ko:K00965 galT; UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]

map04921 Oxytocin signaling pathway (2)

  ko:K03234 EEF2; elongation factor 2
  ko:K11987 PTGS2; prostaglandin-endoperoxide synthase 2 [EC:1.14.99.1]

map04926 Relaxin signaling pathway (2)

  ko:K06236 COL1A; collagen type I alpha
  ko:K06237 COL4A; collagen type IV alpha

map04918 Thyroid hormone synthesis (3)

  ko:K00383 GSR; glutathione reductase (NADPH) [EC:1.8.1.7]
  ko:K00432 gpx; glutathione peroxidase [EC:1.11.1.9]
  ko:K01539 ATP1A; sodium/potassium-transporting ATPase subunit alpha [EC:7.2.2.13]

map04919 Thyroid hormone signaling pathway (3)

  ko:K00850 pfkA; 6-phosphofructokinase 1 [EC:2.7.1.11]
  ko:K01114 plc; phospholipase C [EC:3.1.4.3]
  ko:K01539 ATP1A; sodium/potassium-transporting ATPase subunit alpha [EC:7.2.2.13]

map04928 Parathyroid hormone synthesis, secretion and action (3)

  ko:K01115 PLD1_2; phospholipase D1/2 [EC:3.1.4.4]
  ko:K03626 EGD2; nascent polypeptide-associated complex subunit alpha
  ko:K14683 SLC34A; solute carrier family 34 (sodium-dependent phosphate cotransporter)

map04916 Melanogenesis (1)

  ko:K00505 TYR; tyrosinase [EC:1.14.18.1]

map04924 Renin secretion (1)

  ko:K01283 ACE; peptidyl-dipeptidase A [EC:3.4.15.1]

map04614 Renin-angiotensin system (4)

  ko:K01283 ACE; peptidyl-dipeptidase A [EC:3.4.15.1]
  ko:K01322 PREP; prolyl oligopeptidase [EC:3.4.21.26]
  ko:K01389 MME; neprilysin [EC:3.4.24.11]
  ko:K01392 THOP1; thimet oligopeptidase [EC:3.4.24.15]

map04925 Aldosterone synthesis and secretion (1)

  ko:K01539 ATP1A; sodium/potassium-transporting ATPase subunit alpha [EC:7.2.2.13]

map04260 Cardiac muscle contraction (5)

  ko:K00411 UQCRFS1; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]
  ko:K00412 CYTB; ubiquinol-cytochrome c reductase cytochrome b subunit
  ko:K00413 CYC1; ubiquinol-cytochrome c reductase cytochrome c1 subunit
  ko:K00476 ASPH; aspartate beta-hydroxylase [EC:1.14.11.16]
  ko:K01539 ATP1A; sodium/potassium-transporting ATPase subunit alpha [EC:7.2.2.13]

map04261 Adrenergic signaling in cardiomyocytes (1)

  ko:K01539 ATP1A; sodium/potassium-transporting ATPase subunit alpha [EC:7.2.2.13]

map04970 Salivary secretion (2)

  ko:K01176 AMY; alpha-amylase [EC:3.2.1.1]
  ko:K01539 ATP1A; sodium/potassium-transporting ATPase subunit alpha [EC:7.2.2.13]

map04971 Gastric acid secretion (1)

  ko:K01539 ATP1A; sodium/potassium-transporting ATPase subunit alpha [EC:7.2.2.13]

map04972 Pancreatic secretion (3)

  ko:K01176 AMY; alpha-amylase [EC:3.2.1.1]
  ko:K01312 PRSS1_2_3; trypsin [EC:3.4.21.4]
  ko:K01539 ATP1A; sodium/potassium-transporting ATPase subunit alpha [EC:7.2.2.13]

map04976 Bile secretion (3)

  ko:K00021 HMGCR; hydroxymethylglutaryl-CoA reductase (NADPH) [EC:1.1.1.34]
  ko:K01253 EPHX1; microsomal epoxide hydrolase [EC:3.3.2.9]
  ko:K01539 ATP1A; sodium/potassium-transporting ATPase subunit alpha [EC:7.2.2.13]

map04973 Carbohydrate digestion and absorption (3)

  ko:K00844 HK; hexokinase [EC:2.7.1.1]
  ko:K01176 AMY; alpha-amylase [EC:3.2.1.1]
  ko:K01539 ATP1A; sodium/potassium-transporting ATPase subunit alpha [EC:7.2.2.13]

map04974 Protein digestion and absorption (6)

  ko:K01278 DPP4; dipeptidyl-peptidase 4 [EC:3.4.14.5]
  ko:K01312 PRSS1_2_3; trypsin [EC:3.4.21.4]
  ko:K01389 MME; neprilysin [EC:3.4.24.11]
  ko:K01539 ATP1A; sodium/potassium-transporting ATPase subunit alpha [EC:7.2.2.13]
  ko:K06236 COL1A; collagen type I alpha
  ko:K06237 COL4A; collagen type IV alpha

map04975 Fat digestion and absorption (1)

  ko:K00626 ACAT; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]

map04978 Mineral absorption (4)

  ko:K00510 HMOX1; heme oxygenase 1 [EC:1.14.14.18]
  ko:K01539 ATP1A; sodium/potassium-transporting ATPase subunit alpha [EC:7.2.2.13]
  ko:K07213 ATOX1; copper chaperone
  ko:K14683 SLC34A; solute carrier family 34 (sodium-dependent phosphate cotransporter)

map04962 Vasopressin-regulated water reabsorption (1)

  ko:K06027 NSF; vesicle-fusing ATPase [EC:3.6.4.6]

map04960 Aldosterone-regulated sodium reabsorption (1)

  ko:K01539 ATP1A; sodium/potassium-transporting ATPase subunit alpha [EC:7.2.2.13]

map04961 Endocrine and other factor-regulated calcium reabsorption (1)

  ko:K01539 ATP1A; sodium/potassium-transporting ATPase subunit alpha [EC:7.2.2.13]

map04964 Proximal tubule bicarbonate reclamation (4)

  ko:K00261 GLUD1_2; glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]
  ko:K01425 glsA; glutaminase [EC:3.5.1.2]
  ko:K01539 ATP1A; sodium/potassium-transporting ATPase subunit alpha [EC:7.2.2.13]
  ko:K01596 E4.1.1.32; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]

map04724 Glutamatergic synapse (3)

  ko:K01115 PLD1_2; phospholipase D1/2 [EC:3.1.4.4]
  ko:K01425 glsA; glutaminase [EC:3.5.1.2]
  ko:K01915 glnA; glutamine synthetase [EC:6.3.1.2]

map04727 GABAergic synapse (4)

  ko:K01425 glsA; glutaminase [EC:3.5.1.2]
  ko:K01580 E4.1.1.15; glutamate decarboxylase [EC:4.1.1.15]
  ko:K01915 glnA; glutamine synthetase [EC:6.3.1.2]
  ko:K06027 NSF; vesicle-fusing ATPase [EC:3.6.4.6]

map04725 Cholinergic synapse (1)

  ko:K14387 SLC5A7; solute carrier family 5 (high affinity choline transporter), member 7

map04728 Dopaminergic synapse (3)

  ko:K00274 MAO; monoamine oxidase [EC:1.4.3.4]
  ko:K00545 COMT; catechol O-methyltransferase [EC:2.1.1.6]
  ko:K01593 DDC; aromatic-L-amino-acid/L-tryptophan decarboxylase [EC:4.1.1.28 4.1.1.105]

map04726 Serotonergic synapse (4)

  ko:K00274 MAO; monoamine oxidase [EC:1.4.3.4]
  ko:K00460 ALOX15; arachidonate 15-lipoxygenase [EC:1.13.11.33]
  ko:K01593 DDC; aromatic-L-amino-acid/L-tryptophan decarboxylase [EC:4.1.1.28 4.1.1.105]
  ko:K11987 PTGS2; prostaglandin-endoperoxide synthase 2 [EC:1.14.99.1]

map04723 Retrograde endocannabinoid signaling (2)

  ko:K01054 MGLL; acylglycerol lipase [EC:3.1.1.23]
  ko:K11987 PTGS2; prostaglandin-endoperoxide synthase 2 [EC:1.14.99.1]

map04721 Synaptic vesicle cycle (1)

  ko:K06027 NSF; vesicle-fusing ATPase [EC:3.6.4.6]

map04361 Axon regeneration (2)

  ko:K00901 dgkA; diacylglycerol kinase (ATP) [EC:2.7.1.107]
  ko:K01593 DDC; aromatic-L-amino-acid/L-tryptophan decarboxylase [EC:4.1.1.28 4.1.1.105]

map04211 Longevity regulating pathway (2)

  ko:K03781 katE; catalase [EC:1.11.1.6]
  ko:K04564 SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]

map04212 Longevity regulating pathway - worm (8)

  ko:K00507 SCD; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]
  ko:K00799 GST; glutathione S-transferase [EC:2.5.1.18]
  ko:K01358 clpP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
  ko:K03781 katE; catalase [EC:1.11.1.6]
  ko:K04043 dnaK; molecular chaperone DnaK
  ko:K04077 groEL; chaperonin GroEL [EC:5.6.1.7]
  ko:K04564 SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]
  ko:K10798 PARP2_3_4; poly [ADP-ribose] polymerase 2/3/4 [EC:2.4.2.30]

map04213 Longevity regulating pathway - multiple species (5)

  ko:K01768 E4.6.1.1; adenylate cyclase [EC:4.6.1.1]
  ko:K03695 clpB; ATP-dependent Clp protease ATP-binding subunit ClpB
  ko:K03781 katE; catalase [EC:1.11.1.6]
  ko:K04564 SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]
  ko:K04565 SOD1; superoxide dismutase, Cu-Zn family [EC:1.15.1.1]

map04714 Thermogenesis (9)

  ko:K00411 UQCRFS1; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]
  ko:K00412 CYTB; ubiquinol-cytochrome c reductase cytochrome b subunit
  ko:K00413 CYC1; ubiquinol-cytochrome c reductase cytochrome c1 subunit
  ko:K01054 MGLL; acylglycerol lipase [EC:3.1.1.23]
  ko:K01897 ACSL; long-chain acyl-CoA synthetase [EC:6.2.1.3]
  ko:K02258 COX11; cytochrome c oxidase assembly protein subunit 11
  ko:K02259 COX15; heme a synthase [EC:1.17.99.9]
  ko:K02991 RP-S6e; small subunit ribosomal protein S6e
  ko:K09008 NDUFAF3; NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3

map04626 Plant-pathogen interaction (13)

  ko:K00864 glpK; glycerol kinase [EC:2.7.1.30]
  ko:K02358 tuf; elongation factor Tu
  ko:K02406 fliC; flagellin
  ko:K04079 HSP90A; molecular chaperone HtpG
  ko:K08598 yopJ; YopJ protease family
  ko:K12340 tolC; outer membrane protein
  ko:K13408 cvaA; membrane fusion protein
  ko:K13409 cvaB; ATP-binding cassette, subfamily B, bacterial CvaB/MchF/RaxB
  ko:K13450 ospF; phosphothreonine lyase [EC:4.2.3.-]
  ko:K13451 avrPto1; type III effector protein AvrPto1
  ko:K13452 hopAB; effector protein HopAB [EC:6.3.2.-]
  ko:K13455 avrXccC; avirulence protein
  ko:K13472 raxST; sulfotransferase

map05200 Pathways in cancer (9)

  ko:K00355 NQO1; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
  ko:K00510 HMOX1; heme oxygenase 1 [EC:1.14.14.18]
  ko:K00799 GST; glutathione S-transferase [EC:2.5.1.18]
  ko:K01115 PLD1_2; phospholipase D1/2 [EC:3.1.4.4]
  ko:K01679 E4.2.1.2B; fumarate hydratase, class II [EC:4.2.1.2]
  ko:K04079 HSP90A; molecular chaperone HtpG
  ko:K06237 COL4A; collagen type IV alpha
  ko:K08738 CYC; cytochrome c
  ko:K11987 PTGS2; prostaglandin-endoperoxide synthase 2 [EC:1.14.99.1]

map05206 MicroRNAs in cancer (4)

  ko:K00510 HMOX1; heme oxygenase 1 [EC:1.14.14.18]
  ko:K00558 DNMT1; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]
  ko:K01425 glsA; glutaminase [EC:3.5.1.2]
  ko:K11987 PTGS2; prostaglandin-endoperoxide synthase 2 [EC:1.14.99.1]

map05205 Proteoglycans in cancer (3)

  ko:K02991 RP-S6e; small subunit ribosomal protein S6e
  ko:K03685 rnc; ribonuclease III [EC:3.1.26.3]
  ko:K06236 COL1A; collagen type I alpha

map05204 Chemical carcinogenesis - DNA adducts (6)

  ko:K00622 nat; arylamine N-acetyltransferase [EC:2.3.1.5]
  ko:K00799 GST; glutathione S-transferase [EC:2.5.1.18]
  ko:K01014 SULT1A; aryl sulfotransferase [EC:2.8.2.1]
  ko:K01253 EPHX1; microsomal epoxide hydrolase [EC:3.3.2.9]
  ko:K04097 HPGDS; prostaglandin-H2 D-isomerase / glutathione transferase [EC:5.3.99.2 2.5.1.18]
  ko:K11987 PTGS2; prostaglandin-endoperoxide synthase 2 [EC:1.14.99.1]

map05207 Chemical carcinogenesis - receptor activation (3)

  ko:K00799 GST; glutathione S-transferase [EC:2.5.1.18]
  ko:K01253 EPHX1; microsomal epoxide hydrolase [EC:3.3.2.9]
  ko:K04079 HSP90A; molecular chaperone HtpG

map05208 Chemical carcinogenesis - reactive oxygen species (12)

  ko:K00002 AKR1A1; alcohol dehydrogenase (NADP+) [EC:1.1.1.2]
  ko:K00355 NQO1; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
  ko:K00411 UQCRFS1; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]
  ko:K00412 CYTB; ubiquinol-cytochrome c reductase cytochrome b subunit
  ko:K00413 CYC1; ubiquinol-cytochrome c reductase cytochrome c1 subunit
  ko:K00510 HMOX1; heme oxygenase 1 [EC:1.14.14.18]
  ko:K00799 GST; glutathione S-transferase [EC:2.5.1.18]
  ko:K01115 PLD1_2; phospholipase D1/2 [EC:3.1.4.4]
  ko:K01253 EPHX1; microsomal epoxide hydrolase [EC:3.3.2.9]
  ko:K03781 katE; catalase [EC:1.11.1.6]
  ko:K04564 SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]
  ko:K04565 SOD1; superoxide dismutase, Cu-Zn family [EC:1.15.1.1]

map05203 Viral carcinogenesis (4)

  ko:K00873 PK; pyruvate kinase [EC:2.7.1.40]
  ko:K03120 TBP; transcription initiation factor TFIID TATA-box-binding protein
  ko:K03124 TFIIB; transcription initiation factor TFIIB
  ko:K03136 TFIIE1; transcription initiation factor TFIIE subunit alpha

map05230 Central carbon metabolism in cancer (10)

  ko:K00016 LDH; L-lactate dehydrogenase [EC:1.1.1.27]
  ko:K00031 IDH1; isocitrate dehydrogenase [EC:1.1.1.42]
  ko:K00036 G6PD; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]
  ko:K00161 PDHA; pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]
  ko:K00162 PDHB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]
  ko:K00844 HK; hexokinase [EC:2.7.1.1]
  ko:K00850 pfkA; 6-phosphofructokinase 1 [EC:2.7.1.11]
  ko:K00873 PK; pyruvate kinase [EC:2.7.1.40]
  ko:K01425 glsA; glutaminase [EC:3.5.1.2]
  ko:K01834 PGAM; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]

map05231 Choline metabolism in cancer (4)

  ko:K00901 dgkA; diacylglycerol kinase (ATP) [EC:2.7.1.107]
  ko:K00968 PCYT1; choline-phosphate cytidylyltransferase [EC:2.7.7.15]
  ko:K01115 PLD1_2; phospholipase D1/2 [EC:3.1.4.4]
  ko:K14387 SLC5A7; solute carrier family 5 (high affinity choline transporter), member 7

map05210 Colorectal cancer (1)

  ko:K08738 CYC; cytochrome c

map05212 Pancreatic cancer (1)

  ko:K01115 PLD1_2; phospholipase D1/2 [EC:3.1.4.4]

map05225 Hepatocellular carcinoma (3)

  ko:K00355 NQO1; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
  ko:K00510 HMOX1; heme oxygenase 1 [EC:1.14.14.18]
  ko:K00799 GST; glutathione S-transferase [EC:2.5.1.18]

map05211 Renal cell carcinoma (1)

  ko:K01679 E4.2.1.2B; fumarate hydratase, class II [EC:4.2.1.2]

map05219 Bladder cancer (1)

  ko:K00758 deoA; thymidine phosphorylase [EC:2.4.2.4]

map05215 Prostate cancer (2)

  ko:K04079 HSP90A; molecular chaperone HtpG
  ko:K12344 SRD5A2; 3-oxo-5-alpha-steroid 4-dehydrogenase 2 [EC:1.3.1.22]

map05222 Small cell lung cancer (3)

  ko:K06237 COL4A; collagen type IV alpha
  ko:K08738 CYC; cytochrome c
  ko:K11987 PTGS2; prostaglandin-endoperoxide synthase 2 [EC:1.14.99.1]

map05166 Human T-cell leukemia virus 1 infection (1)

  ko:K03120 TBP; transcription initiation factor TFIID TATA-box-binding protein

map05170 Human immunodeficiency virus 1 infection (1)

  ko:K08738 CYC; cytochrome c

map05161 Hepatitis B (2)

  ko:K04802 PCNA; proliferating cell nuclear antigen
  ko:K08738 CYC; cytochrome c

map05160 Hepatitis C (3)

  ko:K03237 EIF2S1; translation initiation factor 2 subunit 1
  ko:K08738 CYC; cytochrome c
  ko:K15045 RSAD2; radical S-adenosyl methionine domain-containing protein 2

map05171 Coronavirus disease - COVID-19 (28)

  ko:K01283 ACE; peptidyl-dipeptidase A [EC:3.4.15.1]
  ko:K02866 RP-L10e; large subunit ribosomal protein L10e
  ko:K02873 RP-L13e; large subunit ribosomal protein L13e
  ko:K02875 RP-L14e; large subunit ribosomal protein L14e
  ko:K02877 RP-L15e; large subunit ribosomal protein L15e
  ko:K02883 RP-L18e; large subunit ribosomal protein L18e
  ko:K02885 RP-L19e; large subunit ribosomal protein L19e
  ko:K02889 RP-L21e; large subunit ribosomal protein L21e
  ko:K02896 RP-L24e; large subunit ribosomal protein L24e
  ko:K02910 RP-L31e; large subunit ribosomal protein L31e
  ko:K02912 RP-L32e; large subunit ribosomal protein L32e
  ko:K02915 RP-L34e; large subunit ribosomal protein L34e
  ko:K02921 RP-L37Ae; large subunit ribosomal protein L37Ae
  ko:K02922 RP-L37e; large subunit ribosomal protein L37e
  ko:K02924 RP-L39e; large subunit ribosomal protein L39e
  ko:K02927 RP-L40e; ubiquitin-large subunit ribosomal protein L40e
  ko:K02929 RP-L44e; large subunit ribosomal protein L44e
  ko:K02930 RP-L4e; large subunit ribosomal protein L4e
  ko:K02936 RP-L7Ae; large subunit ribosomal protein L7Ae
  ko:K02962 RP-S17e; small subunit ribosomal protein S17e
  ko:K02966 RP-S19e; small subunit ribosomal protein S19e
  ko:K02975 RP-S25e; small subunit ribosomal protein S25e
  ko:K02977 RP-S27Ae; ubiquitin-small subunit ribosomal protein S27Ae
  ko:K02983 RP-S30e; small subunit ribosomal protein S30e
  ko:K02984 RP-S3Ae; small subunit ribosomal protein S3Ae
  ko:K02987 RP-S4e; small subunit ribosomal protein S4e
  ko:K02991 RP-S6e; small subunit ribosomal protein S6e
  ko:K02995 RP-S8e; small subunit ribosomal protein S8e

